datetime,current_slot,head_slot,connected_peer
Oct-12 01:29:45,493348,73409,16
Oct-12 01:29:56,493349,73635,16
Oct-12 01:30:08,493350,73886,16
Oct-12 01:30:20,493351,74112,16
Oct-12 01:30:33,493352,74337,16
Oct-12 01:30:45,493353,74528,16
Oct-12 01:30:57,493354,74720,16
Oct-12 01:31:08,493355,74861,16
Oct-12 01:31:21,493356,75043,16
Oct-12 01:31:32,493357,75198,16
Oct-12 01:31:45,493358,75330,16
Oct-12 01:31:56,493359,75457,16
Oct-12 01:32:08,493360,75621,16
Oct-12 01:32:20,493361,75783,16
Oct-12 01:32:32,493362,75941,16
Oct-12 01:32:44,493363,76103,16
Oct-12 01:32:56,493364,76291,16
Oct-12 01:33:08,493365,76489,16
Oct-12 01:33:20,493366,76674,16
Oct-12 01:33:32,493367,76905,16
Oct-12 01:33:44,493368,77120,16
Oct-12 01:33:56,493369,77357,16
Oct-12 01:34:09,493370,77608,16
Oct-12 01:34:20,493371,77857,16
Oct-12 01:34:32,493372,78143,16
Oct-12 01:34:44,493373,78406,16
Oct-12 01:34:56,493374,78669,16
Oct-12 01:35:08,493375,78945,16
Oct-12 01:35:20,493376,79286,16
Oct-12 01:35:32,493377,79618,16
Oct-12 01:35:44,493378,79940,16
Oct-12 01:35:56,493379,80201,16
Oct-12 01:36:12,493380,80894,16
Oct-12 01:36:20,493381,81111,16
Oct-12 01:36:32,493382,81386,16
Oct-12 01:36:45,493383,81719,16
Oct-12 01:36:57,493384,82045,16
Oct-12 01:37:08,493385,82286,16
Oct-12 01:37:20,493386,82610,16
Oct-12 01:37:32,493387,82835,16
Oct-12 01:37:44,493388,83460,16
Oct-12 01:37:56,493389,83910,16
Oct-12 01:38:08,493390,84204,16
Oct-12 01:38:20,493391,84448,16
Oct-12 01:38:33,493392,84849,16
Oct-12 01:38:45,493393,85281,16
Oct-12 01:38:56,493394,85766,16
Oct-12 01:39:09,493395,86157,16
Oct-12 01:39:20,493396,86542,16
Oct-12 01:39:32,493397,86805,16
Oct-12 01:39:45,493398,87132,16
Oct-12 01:39:56,493399,87369,16
Oct-12 01:40:09,493400,87666,16
Oct-12 01:40:20,493401,87888,16
Oct-12 01:40:33,493402,88163,16
Oct-12 01:40:44,493403,88463,16
Oct-12 01:40:56,493404,88722,16
Oct-12 01:41:08,493405,88991,16
Oct-12 01:41:20,493406,89239,16
Oct-12 01:41:32,493407,89476,16
Oct-12 01:41:45,493408,89762,16
Oct-12 01:41:56,493409,90016,16
Oct-12 01:42:09,493410,90319,16
Oct-12 01:42:21,493411,90572,16
Oct-12 01:42:32,493412,90814,16
Oct-12 01:42:44,493413,91086,16
Oct-12 01:42:56,493414,91334,16
Oct-12 01:43:08,493415,91587,16
Oct-12 01:43:21,493416,91841,16
Oct-12 01:43:32,493417,92097,16
Oct-12 01:43:44,493418,92366,16
Oct-12 01:43:56,493419,92657,16
Oct-12 01:44:09,493420,92908,16
Oct-12 01:44:20,493421,93146,16
Oct-12 01:44:32,493422,93409,16
Oct-12 01:44:44,493423,93666,16
Oct-12 01:44:56,493424,93925,16
Oct-12 01:45:09,493425,94208,16
Oct-12 01:45:20,493426,94406,16
Oct-12 01:45:32,493427,94663,16
Oct-12 01:45:44,493428,94925,16
Oct-12 01:45:56,493429,95177,16
Oct-12 01:46:08,493430,95428,16
Oct-12 01:46:20,493431,95680,16
Oct-12 01:46:32,493432,95992,16
Oct-12 01:46:45,493433,96354,16
Oct-12 01:46:56,493434,96617,16
Oct-12 01:47:08,493435,96864,16
Oct-12 01:47:20,493436,97131,16
Oct-12 01:47:33,493437,97434,16
Oct-12 01:47:44,493438,97731,16
Oct-12 01:47:57,493439,97959,16
Oct-12 01:48:08,493440,98178,16
Oct-12 01:48:20,493441,98407,16
Oct-12 01:48:32,493442,98681,16
Oct-12 01:48:44,493443,98891,16
Oct-12 01:48:56,493444,99097,16
Oct-12 01:49:08,493445,99300,16
Oct-12 01:49:20,493446,99512,16
Oct-12 01:49:32,493447,99723,16
Oct-12 01:49:44,493448,99936,16
Oct-12 01:49:57,493449,100162,16
Oct-12 01:50:08,493450,100365,16
Oct-12 01:50:20,493451,100565,16
Oct-12 01:50:32,493452,100752,16
Oct-12 01:50:44,493453,100936,16
Oct-12 01:50:56,493454,101124,16
Oct-12 01:51:09,493455,101315,16
Oct-12 01:51:20,493456,101473,16
Oct-12 01:51:33,493457,101634,16
Oct-12 01:51:45,493458,101794,16
Oct-12 01:51:56,493459,101936,16
Oct-12 01:52:09,493460,102085,16
Oct-12 01:52:21,493461,102241,16
Oct-12 01:52:32,493462,102388,16
Oct-12 01:52:44,493463,102529,16
Oct-12 01:52:57,493464,102689,16
Oct-12 01:53:08,493465,102824,16
Oct-12 01:53:20,493466,102992,16
Oct-12 01:53:32,493467,103136,16
Oct-12 01:53:44,493468,103276,16
Oct-12 01:53:57,493469,103398,16
Oct-12 01:54:08,493470,103510,16
Oct-12 01:54:20,493471,103619,16
Oct-12 01:54:32,493472,103732,17
Oct-12 01:54:44,493473,103833,17
Oct-12 01:54:56,493474,103936,17
Oct-12 01:55:08,493475,104037,17
Oct-12 01:55:20,493476,104160,17
Oct-12 01:55:32,493477,104292,17
Oct-12 01:55:44,493478,104411,17
Oct-12 01:55:56,493479,104522,17
Oct-12 01:56:08,493480,104648,17
Oct-12 01:56:20,493481,104769,17
Oct-12 01:56:32,493482,104874,17
Oct-12 01:56:44,493483,104991,17
Oct-12 01:56:56,493484,105106,17
Oct-12 01:57:08,493485,105225,17
Oct-12 01:57:20,493486,105347,17
Oct-12 01:57:32,493487,105455,17
Oct-12 01:57:44,493488,105537,17
Oct-12 01:57:56,493489,105645,17
Oct-12 01:58:09,493490,105767,17
Oct-12 01:58:21,493491,105867,17
Oct-12 01:58:32,493492,105973,17
Oct-12 01:58:44,493493,106024,16
Oct-12 01:58:56,493494,106138,16
Oct-12 01:59:08,493495,106252,16
Oct-12 01:59:21,493496,106368,16
Oct-12 01:59:32,493497,106484,17
Oct-12 01:59:44,493498,106595,17
Oct-12 01:59:56,493499,106720,17
Oct-12 02:00:08,493500,106825,17
Oct-12 02:00:20,493501,106944,17
Oct-12 02:00:32,493502,107067,17
Oct-12 02:00:44,493503,107168,17
Oct-12 02:00:56,493504,107285,17
Oct-12 02:01:08,493505,107402,17
Oct-12 02:01:21,493506,107523,17
Oct-12 02:01:32,493507,107627,17
Oct-12 02:01:45,493508,107777,17
Oct-12 02:01:56,493509,107914,18
Oct-12 02:02:08,493510,108065,18
Oct-12 02:02:20,493511,108215,18
Oct-12 02:02:32,493512,108359,18
Oct-12 02:02:45,493513,108514,18
Oct-12 02:02:57,493514,108676,18
Oct-12 02:03:08,493515,108813,18
Oct-12 02:03:20,493516,108973,18
Oct-12 02:03:32,493517,109120,18
Oct-12 02:03:45,493518,109283,17
Oct-12 02:03:56,493519,109429,17
Oct-12 02:04:08,493520,109568,17
Oct-12 02:05:46,493521,109698,17
Oct-12 02:05:46,493522,109700,17
Oct-12 02:05:46,493523,109701,17
Oct-12 02:05:47,493524,109702,17
Oct-12 02:05:47,493525,109704,17
Oct-12 02:05:47,493526,109705,17
Oct-12 02:05:48,493527,109707,17
Oct-12 02:05:48,493528,109709,17
Oct-12 02:05:57,493529,109857,17
Oct-12 02:06:09,493530,110082,17
Oct-12 02:06:21,493531,110305,17
Oct-12 02:06:32,493532,110499,17
Oct-12 02:06:44,493533,110708,17
Oct-12 02:06:56,493534,110884,17
Oct-12 02:07:08,493535,111073,17
Oct-12 02:07:21,493536,111264,17
Oct-12 02:07:33,493537,111456,17
Oct-12 02:07:44,493538,111639,17
Oct-12 02:07:56,493539,111808,17
Oct-12 02:08:09,493540,112000,17
Oct-12 02:08:20,493541,112166,17
Oct-12 02:08:32,493542,112352,17
Oct-12 02:08:44,493543,112525,17
Oct-12 02:08:56,493544,112704,17
Oct-12 02:09:08,493545,112890,17
Oct-12 02:09:20,493546,113056,17
Oct-12 02:09:32,493547,113192,17
Oct-12 02:09:45,493548,113377,17
Oct-12 02:09:56,493549,113537,17
Oct-12 02:10:08,493550,113632,17
Oct-12 02:10:20,493551,113728,17
Oct-12 02:10:32,493552,113903,17
Oct-12 02:10:44,493553,114049,17
Oct-12 02:10:56,493554,114209,17
Oct-12 02:11:08,493555,114369,17
Oct-12 02:11:21,493556,114551,17
Oct-12 02:11:47,493557,114551,18
Oct-12 02:11:47,493558,114592,18
Oct-12 02:11:56,493559,114620,18
Oct-12 02:12:09,493560,114656,18
Oct-12 02:12:21,493561,114816,17
Oct-12 02:12:32,493562,114979,17
Oct-12 02:12:45,493563,115107,17
Oct-12 02:12:57,493564,115232,17
Oct-12 02:13:09,493565,115383,17
Oct-12 02:13:20,493566,115488,17
Oct-12 02:13:34,493567,115488,18
Oct-12 02:13:44,493568,115725,18
Oct-12 02:13:56,493569,115784,18
Oct-12 02:14:10,493570,115904,18
Oct-12 02:14:22,493571,116000,18
Oct-12 02:14:32,493572,116117,18
Oct-12 02:14:46,493573,116117,18
Oct-12 02:14:56,493574,116333,18
Oct-12 02:15:10,493575,116333,18
Oct-12 02:15:20,493576,116550,18
Oct-12 02:15:33,493577,116688,18
Oct-12 02:15:46,493578,116833,18
Oct-12 02:15:57,493579,116961,18
Oct-12 02:16:08,493580,117068,18
Oct-12 02:16:20,493581,117215,18
Oct-12 02:16:32,493582,117313,18
Oct-12 02:16:45,493583,117440,18
Oct-12 02:16:57,493584,117585,18
Oct-12 02:17:08,493585,117745,18
Oct-12 02:17:22,493586,117745,18
Oct-12 02:17:32,493587,117993,18
Oct-12 02:17:44,493588,118113,18
Oct-12 02:17:58,493589,118113,18
Oct-12 02:18:08,493590,118341,18
Oct-12 02:18:21,493591,118465,18
Oct-12 02:18:32,493592,118560,18
Oct-12 02:18:44,493593,118717,18
Oct-12 02:18:58,493594,118816,18
Oct-12 02:19:08,493595,118912,18
Oct-12 02:19:22,493596,119042,18
Oct-12 02:19:34,493597,119042,19
Oct-12 02:19:44,493598,119290,19
Oct-12 02:19:56,493599,119392,19
Oct-12 02:20:09,493600,119540,19
Oct-12 02:20:22,493601,119648,19
Oct-12 02:20:34,493602,119648,19
Oct-12 02:20:44,493603,119873,19
Oct-12 02:20:58,493604,120005,19
Oct-12 02:21:08,493605,120124,19
Oct-12 02:21:22,493606,120124,19
Oct-12 02:21:32,493607,120330,19
Oct-12 02:21:46,493608,120451,19
Oct-12 02:21:57,493609,120544,19
Oct-12 02:22:08,493610,120605,19
Oct-12 02:22:21,493611,120646,19
Oct-12 02:22:32,493612,120684,19
Oct-12 02:22:44,493613,120731,19
Oct-12 02:22:56,493614,120778,20
Oct-12 02:23:08,493615,120820,20
Oct-12 02:23:21,493616,120860,20
Oct-12 02:23:32,493617,120937,20
Oct-12 02:23:46,493618,120937,20
Oct-12 02:23:57,493619,120937,20
Oct-12 02:24:08,493620,121312,20
Oct-12 02:24:20,493621,121434,20
Oct-12 02:24:33,493622,121536,21
Oct-12 02:24:44,493623,121686,21
Oct-12 02:24:56,493624,121845,21
Oct-12 02:25:09,493625,121845,21
Oct-12 02:25:20,493626,122136,21
Oct-12 02:25:34,493627,122288,21
Oct-12 02:25:46,493628,122288,21
Oct-12 02:25:56,493629,122495,21
Oct-12 02:26:09,493630,122592,21
Oct-12 02:26:20,493631,122627,21
Oct-12 02:26:32,493632,122682,21
Oct-12 02:26:45,493633,122753,21
Oct-12 02:26:56,493634,122854,21
Oct-12 02:27:08,493635,122952,21
Oct-12 02:27:22,493636,123084,21
Oct-12 02:27:32,493637,123217,21
Oct-12 02:27:46,493638,123217,21
Oct-12 02:27:57,493639,123474,21
Oct-12 02:28:08,493640,123567,21
Oct-12 02:28:20,493641,123692,21
Oct-12 02:28:32,493642,123748,21
Oct-12 02:28:45,493643,123748,21
Oct-12 02:28:57,493644,123748,21
Oct-12 02:29:08,493645,124132,21
Oct-12 02:29:20,493646,124234,21
Oct-12 02:29:34,493647,124367,21
Oct-12 02:29:45,493648,124448,21
Oct-12 02:29:58,493649,124556,21
Oct-12 02:30:08,493650,124633,21
Oct-12 02:30:20,493651,124669,21
Oct-12 02:30:33,493652,124699,20
Oct-12 02:30:44,493653,124768,20
Oct-12 02:30:56,493654,124864,20
Oct-12 02:31:11,493655,124992,22
Oct-12 02:31:22,493656,125101,21
Oct-12 02:31:33,493657,125197,21
Oct-12 02:31:44,493658,125320,21
Oct-12 02:31:58,493659,125441,21
Oct-12 02:32:08,493660,125536,21
Oct-12 02:32:22,493661,125665,21
Oct-12 02:32:32,493662,125703,21
Oct-12 02:32:44,493663,125729,21
Oct-12 02:32:57,493664,125729,20
Oct-12 02:33:10,493665,125729,20
Oct-12 02:33:22,493666,125729,20
Oct-12 02:33:34,493667,125729,21
Oct-12 02:33:46,493668,125729,20
Oct-12 02:33:57,493669,126325,20
Oct-12 02:34:10,493670,126325,20
Oct-12 02:34:22,493671,126528,20
Oct-12 02:34:33,493672,126625,20
Oct-12 02:34:44,493673,126720,20
Oct-12 02:34:56,493674,126784,20
Oct-12 02:35:10,493675,126784,20
Oct-12 02:35:22,493676,126784,20
Oct-12 02:35:34,493677,126880,20
Oct-12 02:35:46,493678,126880,20
Oct-12 02:35:58,493679,126880,20
Oct-12 02:36:10,493680,126880,19
Oct-12 02:36:22,493681,126880,19
Oct-12 02:36:33,493682,127401,19
Oct-12 02:36:44,493683,127489,19
Oct-12 02:36:56,493684,127629,19
Oct-12 02:37:08,493685,127738,19
Oct-12 02:37:22,493686,127738,19
Oct-12 02:37:34,493687,127809,19
Oct-12 02:37:45,493688,127841,19
Oct-12 02:37:57,493689,127884,19
Oct-12 02:38:10,493690,127968,19
Oct-12 02:38:21,493691,127968,19
Oct-12 02:38:33,493692,128224,19
Oct-12 02:38:45,493693,128352,19
Oct-12 02:38:56,493694,128484,19
Oct-12 02:39:08,493695,128591,19
Oct-12 02:39:22,493696,128705,19
Oct-12 02:39:33,493697,128785,19
Oct-12 02:39:44,493698,128812,19
Oct-12 02:39:56,493699,128847,19
Oct-12 02:40:09,493700,128877,19
Oct-12 02:40:21,493701,128961,18
Oct-12 02:40:32,493702,129077,19
Oct-12 02:40:45,493703,129186,18
Oct-12 02:40:56,493704,129340,18
Oct-12 02:41:08,493705,129459,18
Oct-12 02:41:20,493706,129569,18
Oct-12 02:41:32,493707,129675,19
Oct-12 02:41:46,493708,129675,18
Oct-12 02:41:59,493709,129858,18
Oct-12 02:42:10,493710,129952,18
Oct-12 02:42:22,493711,129952,18
Oct-12 02:42:32,493712,130172,18
Oct-12 02:42:44,493713,130272,18
Oct-12 02:42:56,493714,130398,18
Oct-12 02:43:09,493715,130496,18
Oct-12 02:43:21,493716,130496,18
Oct-12 02:43:36,493717,130496,18
Oct-12 02:43:45,493718,130880,18
Oct-12 02:43:58,493719,130986,18
Oct-12 02:44:08,493720,131118,18
Oct-12 02:44:21,493721,131232,18
Oct-12 02:44:33,493722,131330,18
Oct-12 02:44:46,493723,131425,18
Oct-12 02:44:57,493724,131542,18
Oct-12 02:45:08,493725,131618,18
Oct-12 02:45:22,493726,131618,18
Oct-12 02:45:33,493727,131840,19
Oct-12 02:45:44,493728,131936,19
Oct-12 02:45:57,493729,132064,19
Oct-12 02:46:10,493730,132160,19
Oct-12 02:46:21,493731,132284,18
Oct-12 02:46:32,493732,132383,18
Oct-12 02:46:44,493733,132480,18
Oct-12 02:46:58,493734,132480,18
Oct-12 02:47:08,493735,132704,18
Oct-12 02:47:20,493736,132835,18
Oct-12 02:47:33,493737,132927,19
Oct-12 02:47:45,493738,132952,19
Oct-12 02:47:56,493739,133021,19
Oct-12 02:48:08,493740,133088,19
Oct-12 02:48:20,493741,133203,18
Oct-12 02:48:32,493742,133326,19
Oct-12 02:48:46,493743,133440,17
Oct-12 02:48:56,493744,133540,18
Oct-12 02:49:10,493745,133665,18
Oct-12 02:49:21,493746,133760,18
Oct-12 02:49:32,493747,133877,18
Oct-12 02:49:44,493748,133918,18
Oct-12 02:49:57,493749,133940,18
Oct-12 02:50:08,493750,133966,18
Oct-12 02:50:21,493751,133966,18
Oct-12 02:50:34,493752,134112,18
Oct-12 02:50:44,493753,134212,18
Oct-12 02:50:59,493754,134339,18
Oct-12 02:51:08,493755,134419,18
Oct-12 02:51:20,493756,134522,18
Oct-12 02:51:34,493757,134640,18
Oct-12 02:51:46,493758,134640,18
Oct-12 02:51:58,493759,134880,19
Oct-12 02:52:08,493760,134912,19
Oct-12 02:52:21,493761,135009,19
Oct-12 02:52:33,493762,135110,19
Oct-12 02:52:45,493763,135201,19
Oct-12 02:52:56,493764,135310,19
Oct-12 02:53:10,493765,135424,19
Oct-12 02:53:22,493766,135424,19
Oct-12 02:53:35,493767,135424,19
Oct-12 02:53:46,493768,135745,19
Oct-12 02:53:57,493769,135840,19
Oct-12 02:54:08,493770,135942,19
Oct-12 02:54:22,493771,136032,19
Oct-12 02:54:33,493772,136128,19
Oct-12 02:54:44,493773,136231,19
Oct-12 02:54:57,493774,136333,19
Oct-12 02:55:08,493775,136446,19
Oct-12 02:55:20,493776,136513,19
Oct-12 02:55:32,493777,136608,19
Oct-12 02:55:45,493778,136706,19
Oct-12 02:55:58,493779,136815,19
Oct-12 02:56:11,493780,136906,19
Oct-12 02:56:20,493781,136960,19
Oct-12 02:56:33,493782,137056,19
Oct-12 02:56:46,493783,137152,19
Oct-12 02:56:58,493784,137249,19
Oct-12 02:57:08,493785,137341,19
Oct-12 02:57:20,493786,137411,19
Oct-12 02:57:32,493787,137505,19
Oct-12 02:57:45,493788,137633,19
Oct-12 02:57:58,493789,137633,19
Oct-12 02:58:10,493790,137633,18
Oct-12 02:58:22,493791,137921,18
Oct-12 02:58:34,493792,138016,19
Oct-12 02:58:46,493793,138016,19
Oct-12 02:58:58,493794,138209,19
Oct-12 02:59:08,493795,138303,19
Oct-12 02:59:20,493796,138368,19
Oct-12 02:59:32,493797,138464,19
Oct-12 02:59:45,493798,138561,18
Oct-12 02:59:58,493799,138673,19
Oct-12 03:00:08,493800,138739,19
Oct-12 03:00:22,493801,138835,18
Oct-12 03:00:34,493802,138835,18
Oct-12 03:00:47,493803,138835,18
Oct-12 03:00:57,493804,139073,18
Oct-12 03:01:08,493805,139168,18
Oct-12 03:01:20,493806,139242,18
Oct-12 03:01:32,493807,139265,18
Oct-12 03:01:46,493808,139301,18
Oct-12 03:01:58,493809,139301,18
Oct-12 03:02:09,493810,139545,18
Oct-12 03:02:20,493811,139683,18
Oct-12 03:02:33,493812,139862,18
Oct-12 03:02:47,493813,140001,18
Oct-12 03:02:56,493814,140056,18
Oct-12 03:03:10,493815,140056,18
Oct-12 03:03:20,493816,140178,18
Oct-12 03:03:35,493817,140178,18
Oct-12 03:03:45,493818,140354,18
Oct-12 03:03:56,493819,140448,18
Oct-12 03:04:08,493820,140555,18
Oct-12 03:04:21,493821,140641,18
Oct-12 03:04:34,493822,140641,18
Oct-12 03:04:44,493823,140827,18
Oct-12 03:04:56,493824,140896,18
Oct-12 03:05:08,493825,140989,18
Oct-12 03:05:20,493826,141042,18
Oct-12 03:05:32,493827,141089,18
Oct-12 03:05:46,493828,141184,18
Oct-12 03:05:57,493829,141281,18
Oct-12 03:06:11,493830,141281,18
Oct-12 03:06:23,493831,141281,18
Oct-12 03:06:32,493832,141536,18
Oct-12 03:06:46,493833,141645,18
Oct-12 03:06:59,493834,141744,18
Oct-12 03:07:08,493835,141818,18
Oct-12 03:07:20,493836,141898,18
Oct-12 03:07:32,493837,141984,20
Oct-12 03:07:45,493838,142080,20
Oct-12 03:07:58,493839,142080,20
Oct-12 03:08:08,493840,142241,20
Oct-12 03:08:22,493841,142241,20
Oct-12 03:08:32,493842,142426,20
Oct-12 03:08:44,493843,142497,20
Oct-12 03:08:58,493844,142592,20
Oct-12 03:09:10,493845,142592,20
Oct-12 03:09:22,493846,142786,20
Oct-12 03:09:34,493847,142786,20
Oct-12 03:09:44,493848,142944,20
Oct-12 03:09:57,493849,143041,20
Oct-12 03:10:11,493850,143041,20
Oct-12 03:10:20,493851,143207,20
Oct-12 03:10:33,493852,143298,20
Oct-12 03:10:46,493853,143298,20
Oct-12 03:10:59,493854,143298,20
Oct-12 03:11:08,493855,143552,20
Oct-12 03:11:21,493856,143648,20
Oct-12 03:11:34,493857,143744,20
Oct-12 03:11:45,493858,143840,20
Oct-12 03:11:57,493859,143937,20
Oct-12 03:12:08,493860,144039,20
Oct-12 03:12:20,493861,144129,20
Oct-12 03:12:34,493862,144257,21
Oct-12 03:12:45,493863,144352,21
Oct-12 03:12:57,493864,144448,21
Oct-12 03:13:08,493865,144544,21
Oct-12 03:13:23,493866,144544,21
Oct-12 03:13:34,493867,144544,21
Oct-12 03:13:44,493868,144849,21
Oct-12 03:13:56,493869,144952,21
Oct-12 03:14:09,493870,145044,21
Oct-12 03:14:20,493871,145120,21
Oct-12 03:14:33,493872,145216,21
Oct-12 03:14:46,493873,145312,21
Oct-12 03:14:59,493874,145312,21
Oct-12 03:15:08,493875,145489,21
Oct-12 03:15:20,493876,145576,21
Oct-12 03:15:33,493877,145680,21
Oct-12 03:15:46,493878,145680,21
Oct-12 03:15:56,493879,145824,21
Oct-12 03:16:09,493880,145920,21
Oct-12 03:16:23,493881,146023,21
Oct-12 03:16:32,493882,146084,21
Oct-12 03:16:46,493883,146084,21
Oct-12 03:16:56,493884,146207,21
Oct-12 03:17:08,493885,146232,21
Oct-12 03:17:20,493886,146255,21
Oct-12 03:17:32,493887,146275,21
Oct-12 03:17:44,493888,146304,21
Oct-12 03:17:57,493889,146400,21
Oct-12 03:18:11,493890,146508,21
Oct-12 03:18:23,493891,146508,21
Oct-12 03:18:32,493892,146670,21
Oct-12 03:18:44,493893,146759,21
Oct-12 03:18:56,493894,146848,21
Oct-12 03:19:10,493895,146944,21
Oct-12 03:19:23,493896,146944,21
Oct-12 03:19:32,493897,147104,21
Oct-12 03:19:45,493898,147200,21
Oct-12 03:19:58,493899,147297,22
Oct-12 03:20:08,493900,147369,22
Oct-12 03:20:21,493901,147456,22
Oct-12 03:20:34,493902,147553,22
Oct-12 03:20:44,493903,147619,22
Oct-12 03:20:57,493904,147712,22
Oct-12 03:21:10,493905,147808,22
Oct-12 03:21:20,493906,147891,22
Oct-12 03:21:32,493907,147968,23
Oct-12 03:21:45,493908,148065,23
Oct-12 03:21:56,493909,148156,23
Oct-12 03:22:09,493910,148187,23
Oct-12 03:22:20,493911,148206,23
Oct-12 03:22:32,493912,148231,23
Oct-12 03:22:47,493913,148231,23
Oct-12 03:22:56,493914,148352,23
Oct-12 03:23:09,493915,148448,23
Oct-12 03:23:23,493916,148549,23
Oct-12 03:23:34,493917,148640,23
Oct-12 03:23:44,493918,148736,23
Oct-12 03:23:58,493919,148879,23
Oct-12 03:24:10,493920,148879,22
Oct-12 03:24:23,493921,148879,22
Oct-12 03:24:33,493922,148879,22
Oct-12 03:24:45,493923,149261,22
Oct-12 03:24:56,493924,149287,22
Oct-12 03:25:10,493925,149312,22
Oct-12 03:25:20,493926,149337,22
Oct-12 03:25:32,493927,149364,23
Oct-12 03:25:45,493928,149441,23
Oct-12 03:25:59,493929,149441,23
Oct-12 03:26:11,493930,149646,23
Oct-12 03:26:20,493931,149722,23
Oct-12 03:26:33,493932,149792,23
Oct-12 03:26:44,493933,149882,23
Oct-12 03:26:57,493934,149952,23
Oct-12 03:27:10,493935,150048,23
Oct-12 03:27:20,493936,150113,23
Oct-12 03:27:34,493937,150208,23
Oct-12 03:27:44,493938,150276,23
Oct-12 03:27:59,493939,150387,23
Oct-12 03:28:09,493940,150453,23
Oct-12 03:28:23,493941,150528,23
Oct-12 03:28:32,493942,150592,23
Oct-12 03:28:46,493943,150688,23
Oct-12 03:28:57,493944,150766,23
Oct-12 03:29:10,493945,150859,23
Oct-12 03:29:20,493946,150925,23
Oct-12 03:29:33,493947,151008,23
Oct-12 03:29:44,493948,151090,23
Oct-12 03:29:57,493949,151168,23
Oct-12 03:30:11,493950,151276,23
Oct-12 03:30:20,493951,151328,23
Oct-12 03:30:34,493952,151437,23
Oct-12 03:30:44,493953,151492,23
Oct-12 03:30:57,493954,151584,23
Oct-12 03:31:11,493955,151584,23
Oct-12 03:31:21,493956,151764,23
Oct-12 03:31:34,493957,151852,23
Oct-12 03:31:44,493958,151917,23
Oct-12 03:31:57,493959,152000,23
Oct-12 03:32:11,493960,152000,23
Oct-12 03:32:21,493961,152160,23
Oct-12 03:32:33,493962,152276,23
Oct-12 03:32:47,493963,152366,23
Oct-12 03:32:59,493964,152466,23
Oct-12 03:33:09,493965,152513,23
Oct-12 03:33:23,493966,152513,23
Oct-12 03:33:32,493967,152672,23
Oct-12 03:33:46,493968,152768,23
Oct-12 03:33:56,493969,152863,23
Oct-12 03:34:10,493970,152928,23
Oct-12 03:34:20,493971,153006,23
Oct-12 03:34:34,493972,153105,23
Oct-12 03:34:44,493973,153168,23
Oct-12 03:34:57,493974,153249,23
Oct-12 03:35:09,493975,153311,23
Oct-12 03:35:20,493976,153333,23
Oct-12 03:35:32,493977,153362,23
Oct-12 03:35:45,493978,153386,23
Oct-12 03:35:58,493979,153440,23
Oct-12 03:36:08,493980,153518,23
Oct-12 03:36:21,493981,153601,23
Oct-12 03:36:35,493982,153601,23
Oct-12 03:36:46,493983,153792,23
Oct-12 03:36:56,493984,153860,23
Oct-12 03:37:10,493985,153920,23
Oct-12 03:37:20,493986,153984,23
Oct-12 03:37:34,493987,154080,23
Oct-12 03:37:44,493988,154144,23
Oct-12 03:37:57,493989,154258,23
Oct-12 03:38:09,493990,154339,23
Oct-12 03:38:22,493991,154465,23
Oct-12 03:38:34,493992,154561,24
Oct-12 03:38:44,493993,154624,23
Oct-12 03:38:58,493994,154720,23
Oct-12 03:39:08,493995,154800,23
Oct-12 03:39:22,493996,154901,23
Oct-12 03:39:32,493997,154970,23
Oct-12 03:39:46,493998,155052,23
Oct-12 03:39:56,493999,155108,23
Oct-12 03:40:10,494000,155200,23
Oct-12 03:40:20,494001,155275,23
Oct-12 03:40:34,494002,155372,23
Oct-12 03:40:45,494003,155401,23
Oct-12 03:40:58,494004,155489,23
Oct-12 03:41:08,494005,155552,23
